,pitch,start
,83,0.75
,81,1.0
,79,1.5
,76,2.0
,74,0.0
,76,0.5
,74,1.0
,83,2.0
,83,0.0
,81,0.5
,79,1.0
,79,0.0
,83,2.0
,83,3.5
,83,0.0
,79,2.0
,88,3.0
,88,0.0
,83,2.0
,91,3.0
,90,0.0
,88,1.0
,84,2.0
,88,3.0
,83,0.0
,83,3.0
,84,0.0
,83,1.0
,81,1.5
,81,2.0
,81,3.0
,88,0.0
,83,3.0
,84,0.0
,83,1.0
,81,1.5
,81,2.0
,81,3.0
,87,0.0
,83,2.0
,83,3.5
,83,0.0
,79,2.0
,88,3.0
,88,0.0
,83,2.0
,91,3.0
,90,0.0
,88,1.0
,84,2.0
,88,3.0
,83,0.0
,79,3.0
,81,3.5
,83,0.0
,83,1.0
,83,1.5
,86,2.0
,84,2.5
,84,3.0
,83,3.5
,88,0.0
,84,0.5
,83,1.0
,81,1.5
,81,2.0
,81,3.0
,78,0.0
,79,1.0
,81,2.0
,83,3.0
,83,0.0
,79,2.0
,79,3.0
,81,3.5
,83,0.0
,83,1.0
,83,1.5
,86,2.0
,84,2.5
,84,3.0
,83,3.5
,88,0.0
,84,0.5
,83,1.0
,81,1.5
,81,2.0
,81,3.0
,80,0.0
,83,1.0
,88,2.0
,88,3.0
,88,0.0
,81,2.0
,81,3.0
,84,0.0
,88,1.0
,93,2.0
,93,3.0
,93,0.0
,83,2.0
,83,3.5
,83,0.0
,83,2.0
,78,2.332031
,79,2.664062
,81,3.0
,79,3.332031
,78,3.664062
,79,0.0
,75,0.332031
,76,0.664062
,78,1.0
,76,1.332031
,75,1.664062
,76,2.0
,70,2.332031
,71,2.664062
,72,3.0
,71,3.332031
,70,3.664062
,71,0.0
,66,0.332031
,67,0.664062
,69,1.0
,67,1.332031
,66,1.664062
,67,2.0
,64,2.5
,67,3.0
,71,3.5
,76,0.0
,76,0.5
,79,1.0
,83,1.5
,88,2.0
,88,3.5
,88,0.0
,88,2.0
,83,2.332031
,84,2.664062
,86,3.0
,84,3.332031
,83,3.664062
,84,0.0
,80,0.332031
,81,0.664062
,83,1.0
,81,1.332031
,80,1.664062
,81,2.0
,75,2.332031
,76,2.664062
,77,3.0
,76,3.332031
,75,3.664062
,76,0.0
,71,0.332031
,72,0.664062
,74,1.0
,72,1.332031
,71,1.664062
,72,2.0
,69,2.5
,72,3.0
,76,3.5
,81,0.0
,81,0.5
,84,1.0
,88,1.5
,93,2.0
,93,3.5
,93,0.0
,84,1.0
,83,1.332031
,81,1.664062
,79,2.0
,76,2.332031
,78,2.664062
,79,3.0
,78,3.332031
,76,3.664062
,72,0.0
,69,0.332031
,71,0.664062
,72,1.0
,71,1.332031
,69,1.664062
,67,2.0
,79,3.0
,78,3.332031
,76,3.664062
,72,0.0
,69,0.332031
,71,0.664062
,72,1.0
,71,1.332031
,69,1.664062
,67,2.0
,64,2.332031
,66,2.664062
,67,3.0
,66,3.332031
,64,3.664062
,60,0.0
,57,0.332031
,59,0.664062
,60,1.0
,59,1.332031
,57,1.664062
,55,2.0
,62,3.0
,60,3.332031
,59,3.664062
,60,0.0
,59,0.332031
,57,0.664062
,64,1.0
,62,1.332031
,60,1.664062
,62,2.0
,60,2.332031
,59,2.664062
,65,3.0
,64,3.332031
,62,3.664062
,64,0.0
,62,0.332031
,60,0.664062
,67,1.0
,66,1.332031
,64,1.664062
,66,2.0
,64,2.332031
,63,2.664062
,69,3.0
,67,3.332031
,66,3.664062
,67,0.0
,66,0.332031
,64,0.664062
,67,1.0
,66,1.332031
,64,1.664062
,79,2.0
,78,2.332031
,76,2.664062
,79,3.0
,78,3.332031
,76,3.664062
,91,0.0
,67,3.0
,70,0.0
,73,1.0
,76,2.0
,79,3.0
,82,0.0
,85,1.0
,88,2.0
,91,3.0
,95,0.0
,59,2.0
,58,0.0
,67,3.0
,55,3.332031
,67,3.664062
,70,0.0
,58,0.332031
,70,0.664062
,73,1.0
,61,1.332031
,73,1.664062
,76,2.0
,64,2.332031
,76,2.664062
,79,3.0
,67,3.332031
,79,3.664062
,82,0.0
,70,0.332031
,82,0.664062
,85,1.0
,73,1.332031
,85,1.664062
,88,2.0
,76,2.332031
,88,2.664062
,91,3.0
,79,3.332031
,91,3.664062
,95,0.0
,83,2.0
,91,3.0
,87,0.0
,88,1.0
,82,2.0
,83,3.0
,78,0.0
,79,1.0
,81,2.0
,88,3.0
,88,0.0
,86,1.0
,84,1.5
,81,2.0
,86,3.0
,84,0.0
,83,1.0
,71,2.0
,83,3.0
,78,0.0
,79,1.0
,75,2.0
,76,3.0
,70,0.0
,71,1.0
,71,2.0
,83,3.0
,78,0.0
,79,1.0
,75,2.0
,76,3.0
,70,0.0
,71,1.0
,74,2.0
,83,3.0
,83,0.0
,83,2.0
,81,2.5
,79,3.0
,76,3.5
,73,0.0
,71,0.5
,69,1.0
,67,1.5
,64,2.0
,61,2.5
,59,3.0
,57,3.5
,61,0.0
,64,0.5
,69,1.0
,73,1.5
,76,2.0
,81,2.5
,85,3.0
,88,3.5
,88,0.0
,88,2.0
,86,2.5
,84,3.0
,81,3.5
,78,0.0
,76,0.5
,74,1.0
,72,1.5
,69,2.0
,66,2.5
,64,3.0
,62,3.5
,66,0.0
,69,0.5
,74,1.0
,78,1.5
,81,2.0
,86,2.5
,90,3.0
,93,3.5
,93,0.0
,93,2.0
,91,2.5
,89,3.0
,86,3.5
,83,0.0
,81,0.5
,79,1.0
,77,1.5
,74,2.0
,71,2.5
,69,3.0
,67,3.5
,65,0.0
,62,0.5
,59,1.0
,57,1.5
,55,2.0
,59,2.5
,62,3.0
,65,3.5
,64,0.0
,62,0.5
,60,1.0
,74,1.5
,72,2.0
,71,2.5
,69,3.0
,77,3.5
,76,0.0
,72,0.5
,69,1.0
,80,1.5
,81,2.0
,76,2.5
,72,3.0
,87,3.5
,88,0.0
,85,0.5
,82,1.0
,79,1.5
,76,2.0
,73,2.5
,70,3.0
,67,3.5
,66,0.0
,66,0.332031
,66,0.664062
,66,1.0
,66,1.332031
,66,1.664062
,67,2.0
,67,2.332031
,67,2.664062
,67,3.0
,67,3.332031
,67,3.664062
,69,0.0
,69,0.332031
,69,0.664062
,69,1.0
,69,1.332031
,69,1.664062
,70,2.0
,70,2.332031
,70,2.664062
,72,3.0
,72,3.332031
,72,3.664062
,74,0.0
,74,0.332031
,74,0.664062
,74,1.0
,74,1.332031
,74,1.664062
,75,2.0
,75,2.332031
,75,2.664062
,76,3.0
,76,3.332031
,76,3.664062
,79,0.0
,79,0.332031
,79,0.664062
,82,1.0
,82,1.332031
,82,1.664062
,82,2.0
,82,2.332031
,82,2.664062
,85,3.0
,85,3.332031
,85,3.664062
,86,0.0
,66,1.0
,66,1.332031
,66,1.664062
,67,2.0
,67,2.332031
,67,2.664062
,67,3.0
,67,3.332031
,67,3.664062
,69,0.0
,69,0.332031
,69,0.664062
,69,1.0
,69,1.332031
,69,1.664062
,70,2.0
,70,2.332031
,70,2.664062
,72,3.0
,72,3.332031
,72,3.664062
,74,0.0
,74,0.332031
,74,0.664062
,74,1.0
,74,1.332031
,74,1.664062
,75,2.0
,75,2.332031
,75,2.664062
,76,3.0
,76,3.332031
,76,3.664062
,79,0.0
,79,0.332031
,79,0.664062
,82,1.0
,82,1.332031
,82,1.664062
,82,2.0
,82,2.332031
,82,2.664062
,85,3.0
,85,3.332031
,85,3.664062
,86,0.0
,86,0.332031
,86,0.664062
,86,1.0
,87,1.332031
,86,1.664062
,62,2.0
,62,2.332031
,62,2.664062
,84,3.0
,86,3.332031
,84,3.664062
,62,0.0
,62,0.332031
,62,0.664062
,82,1.0
,84,1.332031
,82,1.664062
,62,2.0
,62,2.332031
,62,2.664062
,81,3.0
,82,3.332031
,81,3.664062
,62,0.0
,62,0.332031
,62,0.664062
,79,1.0
,81,1.332031
,79,1.664062
,62,2.0
,62,2.332031
,62,2.664062
,84,3.0
,86,3.332031
,84,3.664062
,62,0.0
,62,0.332031
,62,0.664062
,82,1.0
,84,1.332031
,82,1.664062
,62,2.0
,62,2.332031
,62,2.664062
,80,3.0
,82,3.332031
,80,3.664062
,63,0.0
,63,0.332031
,63,0.664062
,79,1.0
,80,1.332031
,79,1.664062
,62,2.0
,62,2.332031
,62,2.664062
,80,3.0
,82,3.332031
,80,3.664062
,63,0.0
,63,0.332031
,63,0.664062
,79,1.0
,80,1.332031
,79,1.664062
,62,2.0
,62,2.332031
,62,2.664062
,80,3.0
,82,3.332031
,80,3.664062
,63,0.0
,63,0.332031
,63,0.664062
,79,1.0
,80,1.332031
,79,1.664062
,63,2.0
,63,2.332031
,63,2.664062
,79,3.0
,80,3.332031
,79,3.664062
,67,0.0
,67,0.332031
,67,0.664062
,82,1.0
,84,1.332031
,82,1.664062
,70,2.0
,70,2.332031
,70,2.664062
,87,3.0
,89,3.332031
,87,3.664062
,65,0.0
,70,0.5
,74,1.0
,76,1.5
,77,2.0
,82,2.5
,86,3.0
,88,3.5
,89,0.0
,86,0.5
,82,1.0
,77,1.5
,74,2.0
,70,2.5
,67,3.0
,65,3.5
,64,0.0
,67,0.5
,70,1.0
,73,1.5
,76,2.0
,79,2.5
,82,3.0
,85,3.5
,88,0.0
,85,0.5
,82,1.0
,79,1.5
,76,2.0
,73,2.5
,70,3.0
,67,3.5
,65,0.0
,69,0.5
,72,1.0
,75,1.5
,77,2.0
,81,2.5
,84,3.0
,87,3.5
,84,0.0
,81,0.5
,77,1.0
,75,1.5
,72,2.0
,69,2.5
,65,3.0
,63,3.5
,62,0.0
,66,0.5
,69,1.0
,72,1.5
,74,2.0
,78,2.5
,81,3.0
,87,3.5
,86,0.0
,84,0.5
,81,1.0
,78,1.5
,74,2.0
,72,2.5
,69,3.0
,66,3.5
,62,0.0
,66,0.5
,67,1.0
,69,1.5
,70,2.0
,69,2.5
,67,3.0
,70,3.5
,74,0.0
,66,0.5
,67,1.0
,71,1.5
,74,2.0
,72,2.5
,71,3.0
,74,3.5
,79,0.0
,72,0.5
,71,1.0
,72,1.5
,74,2.0
,75,2.5
,74,3.0
,75,3.5
,78,0.0
,79,0.5
,78,1.0
,79,1.5
,82,2.0
,83,2.5
,82,3.0
,83,3.5
,87,0.0
,88,0.5
,87,1.0
,88,1.5
,91,2.0
,91,0.0
,91,0.0
,95,2.0
,95,0.0
,91,1.0
,86,2.0
,83,3.0
,79,0.0
,74,1.0
,71,2.0
,67,3.0
,66,0.0
,62,1.0
,60,2.0
,57,3.0
,55,0.0
,55,0.0
,55,0.0
,55,0.0
,55,0.0
,55,0.0
,55,0.0
,55,0.0
,55,0.0
,74,1.0
,74,2.0
,74,3.0
,78,0.0
,76,2.0
,74,3.5
,74,0.0
,71,1.0
,71,2.0
,71,3.0
,74,0.0
,72,2.0
,71,3.5
,71,0.0
,71,1.0
,71,2.0
,71,3.0
,71,0.0
,69,2.0
,72,3.0
,71,0.0
,69,2.0
,76,3.0
,74,0.0
,72,1.0
,71,2.0
,70,3.0
,71,0.0
,71,1.0
,71,2.0
,71,3.0
,77,0.0
,76,1.5
,76,2.0
,71,3.0
,74,0.0
,72,1.5
,72,2.0
,69,3.0
,76,0.0
,76,2.0
,74,2.5
,74,2.875
,72,3.0
,71,3.5
,72,0.0
,73,1.5
,74,2.0
,75,3.5
,76,0.0
,76,1.5
,78,2.0
,71,3.5
,79,0.0
,79,1.5
,83,2.0
,81,3.5
,79,0.0
,78,2.0
,76,3.0
,74,0.0
,74,0.0
,84,1.0
,81,2.0
,78,3.0
,86,0.0
,83,1.5
,79,2.0
,79,0.0
,79,1.0
,78,2.0
,79,3.0
,79,0.0
,74,1.5
,71,2.0
,71,3.0
,69,0.0
,79,1.0
,78,2.0
,76,3.0
,74,0.0
,84,1.0
,81,2.0
,78,3.0
,86,0.0
,86,0.0
,84,1.0
,83,3.0
,83,0.0
,81,1.0
,80,2.0
,81,3.0
,93,0.0
,69,1.0
,69,2.0
,69,3.0
,71,0.0
,72,1.75
,71,1.875
,69,2.0
,71,3.0
,74,0.0
,72,2.0
,69,3.0
,67,0.0
,74,2.0
,74,3.5
,74,0.0
,71,2.0
,79,3.0
,79,0.0
,74,2.0
,83,3.0
,81,0.0
,79,1.0
,76,2.0
,79,3.0
,74,0.0
,55,3.0
,57,0.0
,61,0.332031
,64,0.664062
,69,1.0
,73,1.332031
,76,1.664062
,79,2.0
,79,3.0
,78,3.332031
,76,3.664062
,74,0.0
,55,3.0
,57,0.0
,61,0.332031
,64,0.664062
,69,1.0
,73,1.332031
,76,1.664062
,81,2.0
,85,2.332031
,88,2.664062
,91,3.0
,90,3.332031
,88,3.664062
,86,0.0
,62,3.0
,55,0.0
,59,0.332031
,62,0.664062
,67,1.0
,71,1.332031
,74,1.664062
,77,2.0
,76,2.332031
,77,2.664062
,81,3.0
,79,3.332031
,77,3.664062
,76,0.0
,77,0.332031
,79,0.664062
,81,1.0
,83,1.332031
,84,1.664062
,86,2.0
,85,2.332031
,86,2.664062
,89,3.0
,88,3.332031
,86,3.664062
,84,0.0
,81,0.332031
,83,0.664062
,84,1.0
,83,1.332031
,81,1.664062
,85,2.0
,81,2.332031
,83,2.664062
,85,3.0
,83,3.332031
,81,3.664062
,86,0.0
,81,0.332031
,78,0.664062
,74,1.0
,69,1.332031
,66,1.664062
,62,2.0
,66,2.332031
,69,2.664062
,74,3.0
,76,3.332031
,78,3.664062
,79,0.0
,79,1.0
,83,1.332031
,86,1.664062
,91,2.0
,86,2.332031
,83,2.664062
,81,3.0
,84,3.332031
,90,3.664062
,88,0.0
,83,0.332031
,79,0.664062
,78,1.0
,81,1.332031
,86,1.664062
,84,2.0
,79,2.332031
,76,2.664062
,74,3.0
,77,3.332031
,83,3.664062
,81,0.0
,76,0.332031
,72,0.664062
,71,1.0
,74,1.332031
,79,1.664062
,78,2.0
,72,2.332031
,69,2.664062
,67,3.0
,70,3.332031
,76,3.664062
,74,0.0
,69,0.332031
,66,0.664062
,62,1.0
,66,1.332031
,69,1.664062
,62,2.0
,66,2.332031
,69,2.664062
,74,3.0
,76,3.332031
,78,3.664062
,79,0.0
,79,1.0
,83,1.332031
,86,1.664062
,91,2.0
,86,2.332031
,83,2.664062
,81,3.0
,84,3.332031
,90,3.664062
,88,0.0
,83,0.332031
,79,0.664062
,78,1.0
,81,1.332031
,86,1.664062
,84,2.0
,79,2.332031
,76,2.664062
,74,3.0
,77,3.332031
,83,3.664062
,81,0.0
,76,0.332031
,72,0.664062
,71,1.0
,74,1.332031
,79,1.664062
,78,2.0
,72,2.332031
,69,2.664062
,67,3.0
,70,3.332031
,76,3.664062
,74,0.0
,69,0.332031
,66,0.664062
,62,1.0
,66,1.332031
,69,1.664062
,62,2.0
,66,2.332031
,69,2.664062
,74,3.0
,76,3.332031
,78,3.664062
,79,0.0
,86,0.332031
,84,0.664062
,83,1.0
,81,1.332031
,79,1.664062
,77,2.0
,76,2.332031
,74,2.664062
,72,3.0
,71,3.332031
,69,3.664062
,67,0.0
,67,0.332031
,72,0.664062
,76,1.0
,79,1.332031
,84,1.664062
,84,2.0
,83,3.0
,69,0.0
,74,0.332031
,78,0.664062
,81,1.0
,84,1.332031
,88,1.664062
,88,2.0
,86,3.0
,55,0.0
,67,0.332031
,72,0.664062
,76,1.0
,79,1.332031
,84,1.664062
,84,2.0
,83,3.0
,69,0.0
,74,0.332031
,78,0.664062
,81,1.0
,84,1.332031
,88,1.664062
,88,2.0
,86,3.0
,55,0.0
,71,0.332031
,74,0.664062
,79,1.0
,83,1.332031
,86,1.664062
,89,2.0
,88,3.0
,76,3.75
,88,0.0
,87,1.0
,75,1.75
,87,2.0
,88,3.0
,76,3.75
,88,0.0
,90,1.0
,78,1.75
,90,2.0
,91,3.0
,79,3.75
,91,0.0
,88,1.5
,85,2.0
,61,3.0
,60,3.332031
,61,3.664062
,62,0.0
,61,0.332031
,62,0.664062
,64,1.0
,62,1.332031
,64,1.664062
,66,2.0
,64,2.332031
,66,2.664062
,67,3.0
,66,3.332031
,67,3.664062
,69,0.0
,66,0.332031
,62,0.664062
,62,1.0
,62,1.332031
,62,1.664062
,69,2.0
,66,2.332031
,62,2.664062
,62,3.0
,62,3.332031
,62,3.664062
,62,0.0
,61,0.332031
,62,0.664062
,64,1.0
,62,1.332031
,64,1.664062
,66,2.0
,64,2.332031
,66,2.664062
,67,3.0
,66,3.332031
,67,3.664062
,69,0.0
,66,0.332031
,62,0.664062
,62,1.0
,62,1.332031
,62,1.664062
,69,2.0
,66,2.332031
,62,2.664062
,62,3.0
,62,3.332031
,62,3.664062
,67,0.0
,66,0.332031
,67,0.664062
,68,1.0
,66,1.332031
,68,1.664062
,69,2.0
,68,2.332031
,69,2.664062
,71,3.0
,69,3.332031
,71,3.664062
,72,0.0
,71,0.332031
,72,0.664062
,74,1.0
,72,1.332031
,74,1.664062
,76,2.0
,74,2.332031
,76,2.664062
,78,3.0
,76,3.332031
,78,3.664062
,79,0.0
,78,0.332031
,79,0.664062
,81,1.0
,69,1.332031
,81,1.664062
,82,2.0
,70,2.332031
,82,2.664062
,83,3.0
,71,3.332031
,83,3.664062
,84,0.0
,72,0.332031
,84,0.664062
,85,1.0
,73,1.332031
,85,1.664062
,86,2.0
,74,2.332031
,86,2.664062
,88,3.0
,76,3.332031
,88,3.664062
,86,0.0
,74,0.332031
,62,0.664062
,62,1.0
,74,1.332031
,86,1.664062
,83,2.0
,74,2.332031
,62,2.664062
,62,3.0
,79,3.332031
,91,3.664062
,91,0.0
,79,0.332031
,62,0.664062
,62,1.0
,79,1.332031
,91,1.664062
,86,2.0
,79,2.332031
,62,2.664062
,62,3.0
,83,3.332031
,95,3.664062
,95,0.0
,90,1.0
,91,2.0
,93,3.0
,95,0.0
,96,1.0
,98,2.0
,81,2.0
,81,3.5
,81,0.0
,78,2.0
,84,3.5
,84,0.0
,81,2.0
,93,3.5
,93,0.0
,93,0.0
,81,0.0
,76,2.0
,84,3.5
,84,0.0
,81,2.0
,93,3.5
,93,0.0
,93,0.0
,84,1.0
,83,2.0
,81,3.5
,81,0.0
,81,0.0
,72,1.0
,71,2.0
,69,3.5
,69,0.0
,69,0.0
,63,1.0
,62,2.0
,60,3.5
,59,0.0
,59,0.0
,65,1.0
,64,2.0
,62,3.5
,60,0.0
,64,2.0
,72,3.0
,68,0.0
,69,1.0
,63,2.0
,64,3.0
,59,0.0
,60,1.0
,62,2.0
,65,3.0
,64,0.0
,62,1.0
,60,1.5
,59,2.0
,64,3.0
,64,0.0
,60,1.0
,64,2.0
,72,3.0
,68,0.0
,69,1.0
,63,2.0
,71,3.0
,71,0.0
,67,1.0
,71,2.0
,79,3.0
,75,0.0
,76,1.0
,70,2.0
,78,3.0
,78,0.0
,74,1.0
,74,2.0
,86,3.0
,83,0.0
,84,0.5
,80,1.0
,81,1.5
,77,2.0
,78,2.5
,73,3.0
,74,3.5
,71,0.0
,72,0.5
,68,1.0
,69,1.5
,65,2.0
,66,2.5
,62,3.0
,60,3.5
,59,0.0
,55,0.5
,59,1.0
,62,1.5
,66,2.0
,67,2.5
,62,3.0
,67,3.5
,70,0.0
,71,0.5
,67,1.0
,71,1.5
,73,2.0
,74,2.5
,71,3.0
,83,3.5
,80,0.0
,81,0.5
,77,1.0
,78,1.5
,74,2.0
,75,2.5
,70,3.0
,71,3.5
,68,0.0
,69,0.5
,65,1.0
,66,1.5
,62,2.0
,63,2.5
,59,3.0
,57,3.5
,55,0.0
,59,0.5
,63,1.0
,64,1.5
,63,2.0
,64,2.5
,59,3.0
,64,3.5
,66,0.0
,67,0.5
,64,1.0
,67,1.5
,70,2.0
,71,2.5
,67,3.0
,71,3.5
,74,0.0
,76,0.5
,77,1.0
,74,1.5
,71,2.0
,67,2.5
,65,3.0
,62,3.5
,64,0.0
,67,0.5
,71,1.0
,72,1.5
,71,2.0
,72,2.5
,67,3.0
,72,3.5
,75,0.0
,76,0.5
,72,1.0
,76,1.5
,78,2.0
,79,2.5
,76,3.0
,79,3.5
,83,0.0
,84,0.5
,86,1.0
,83,1.5
,80,2.0
,76,2.5
,74,3.0
,71,3.5
,72,0.0
,84,0.5
,83,1.0
,81,1.5
,80,2.0
,83,2.5
,81,3.0
,76,3.5
,76,0.0
,84,0.5
,83,1.0
,81,1.5
,80,2.0
,83,2.5
,81,3.0
,76,3.5
,76,0.0
,84,0.5
,83,1.0
,81,1.5
,80,2.0
,83,2.5
,81,3.0
,76,3.5
,75,0.0
,78,0.5
,81,1.0
,83,1.5
,84,2.0
,85,2.5
,86,3.0
,87,3.5
,88,0.0
,76,3.0
,88,3.5
,83,0.0
,84,0.5
,80,1.0
,81,1.5
,75,2.0
,76,2.5
,71,3.0
,72,3.5
,68,0.0
,69,0.5
,63,1.0
,64,1.5
,59,2.0
,60,2.5
,56,3.0
,57,3.5
,56,0.0
,59,0.5
,64,1.0
,68,1.5
,71,2.0
,76,2.5
,80,3.0
,83,3.5
,83,0.0
,80,0.5
,76,1.0
,80,1.5
,83,2.0
,88,2.5
,92,3.0
,92,3.5
,92,0.0
,93,0.5
,87,1.0
,88,1.5
,83,2.0
,84,2.5
,80,3.0
,81,3.5
,75,0.0
,76,0.5
,72,1.0
,69,1.5
,71,2.0
,71,3.5
,71,0.0
,68,2.0
,76,3.0
,76,0.0
,71,2.0
,80,3.0
,80,0.0
,80,0.0
,71,0.0
,68,2.0
,76,3.0
,76,0.0
,71,2.0
,80,3.0
,80,0.0
,80,0.0
,80,0.0
,77,2.0
,80,3.0
,80,0.0
,80,0.0
,77,2.0
,80,3.0
,80,0.0
,80,0.0
,77,2.0
,80,3.0
,80,0.0
,77,2.0
,80,3.0
,80,0.0
,80,0.0
,80,0.0
,77,2.0
,80,3.0
,78,0.0
,75,2.0
,78,3.0
,76,0.0
,73,2.0
,76,3.0
,75,0.0
,71,2.0
,75,3.0
,72,0.0
,69,2.0
,72,3.0
,71,0.0
,67,2.0
,71,3.0
,69,0.0
,67,1.0
,66,2.0
,64,3.0
,63,0.0
,66,2.0
,69,3.0
,72,0.0
,69,2.0
,72,3.0
,71,0.0
,67,2.0
,71,3.0
,69,0.0
,67,1.0
,66,2.0
,64,3.0
,63,0.0
,63,0.0
,66,0.5
,75,1.0
,78,1.5
,78,2.0
,75,2.5
,66,3.0
,59,3.5
,59,0.0
,59,0.0
,66,0.5
,75,1.0
,78,1.5
,78,2.0
,75,2.5
,66,3.0
,59,3.5
,59,0.0
,59,0.0
,66,0.5
,69,1.0
,81,1.5
,81,2.0
,69,2.5
,66,3.0
,59,3.5
,59,0.0
,66,0.5
,69,1.0
,81,1.5
,81,2.0
,69,2.5
,66,3.0
,59,3.5
,59,0.0
,66,0.5
,69,1.0
,81,1.5
,81,2.0
,69,2.5
,66,3.0
,59,3.5
,59,0.0
,66,0.332031
,69,0.664062
,81,1.0
,69,1.332031
,66,1.664062
,59,2.0
,66,2.332031
,69,2.664062
,81,3.0
,69,3.332031
,66,3.664062
,59,0.0
,56,2.0
,57,0.0
,60,2.0
,64,0.0
,60,2.0
,76,0.0
,72,2.0
,88,3.5
,88,0.0
,57,2.0
,58,0.0
,61,2.0
,64,0.0
,61,2.0
,76,0.0
,73,2.0
,88,3.5
,88,0.0
,58,2.0
,59,0.0
,64,2.0
,67,0.0
,64,2.0
,76,0.0
,71,2.0
,88,3.5
,88,0.0
,59,2.0
,57,3.75
,59,3.875
,76,0.0
,72,2.0
,91,3.5
,91,0.0
,60,2.0
,59,3.75
,60,3.875
,76,0.0
,73,2.0
,100,3.5
,100,0.0
,73,2.0
,69,2.332031
,79,2.664062
,79,3.0
,69,3.332031
,61,3.664062
,62,0.0
,69,0.332031
,79,0.664062
,79,1.0
,69,1.332031
,62,1.664062
,62,2.0
,69,2.332031
,77,2.664062
,77,3.0
,69,3.332031
,62,3.664062
,62,0.0
,69,0.332031
,77,0.664062
,77,1.0
,69,1.332031
,62,1.664062
,55,2.0
,62,2.25
,71,2.5
,77,2.75
,77,3.0
,71,3.25
,62,3.5
,55,3.75
,60,0.0
,67,0.25
,72,0.5
,77,0.75
,77,1.0
,72,1.25
,67,1.5
,60,1.75
,60,2.0
,67,2.25
,72,2.5
,76,2.75
,76,3.0
,72,3.25
,67,3.5
,60,3.75
,55,0.0
,67,0.25
,72,0.5
,76,0.75
,76,1.0
,72,1.25
,67,1.5
,55,1.75
,57,2.0
,67,2.25
,72,2.5
,76,2.75
,76,3.0
,72,3.25
,67,3.5
,57,3.75
,59,0.0
,67,0.25
,71,0.5
,76,0.75
,76,1.0
,71,1.25
,67,1.5
,59,1.75
,60,2.0
,66,2.25
,69,2.5
,76,2.75
,76,3.0
,69,3.25
,66,3.5
,60,3.75
,59,0.0
,67,0.25
,71,0.5
,76,0.75
,76,1.0
,71,1.25
,67,1.5
,59,1.75
,57,2.0
,69,2.25
,72,2.5
,76,2.75
,76,3.0
,72,3.25
,69,3.5
,57,3.75
,59,0.0
,67,0.25
,71,0.5
,76,0.75
,76,1.0
,71,1.25
,67,1.5
,59,1.75
,60,2.0
,66,2.25
,70,2.5
,76,2.75
,76,3.0
,70,3.25
,66,3.5
,60,3.75
,59,0.0
,67,0.25
,71,0.5
,76,0.75
,76,1.0
,71,1.25
,67,1.5
,59,1.75
,58,2.0
,66,2.25
,73,2.5
,76,2.75
,76,3.0
,73,3.25
,66,3.5
,58,3.75
,59,0.0
,67,0.25
,71,0.5
,76,0.75
,76,1.0
,71,1.25
,67,1.5
,59,1.75
,59,2.0
,67,2.25
,71,2.5
,76,2.75
,76,3.0
,71,3.25
,67,3.5
,59,3.75
,59,0.0
,67,0.25
,71,0.5
,76,0.75
,76,1.0
,71,1.25
,67,1.5
,59,1.75
,59,2.0
,67,2.25
,71,2.5
,76,2.75
,76,3.0
,71,3.25
,67,3.5
,59,3.75
,59,0.0
,66,0.25
,69,0.5
,76,0.75
,76,1.0
,69,1.25
,66,1.5
,59,1.75
,59,2.0
,66,2.25
,69,2.5
,76,2.75
,76,3.0
,69,3.25
,66,3.5
,59,3.75
,59,0.0
,66,0.25
,75,0.5
,83,0.75
,83,1.0
,75,1.25
,66,1.5
,59,1.75
,59,2.0
,66,2.25
,75,2.5
,83,2.75
,83,3.0
,75,3.25
,66,3.5
,59,3.75
,59,0.0
,67,0.25
,71,0.5
,76,0.75
,76,1.0
,71,1.25
,67,1.5
,59,1.75
,59,2.0
,67,2.25
,71,2.5
,76,2.75
,76,3.0
,71,3.25
,67,3.5
,59,3.75
,59,0.0
,67,0.25
,71,0.5
,76,0.75
,76,1.0
,71,1.25
,67,1.5
,59,1.75
,59,2.0
,67,2.25
,71,2.5
,76,2.75
,76,3.0
,71,3.25
,67,3.5
,59,3.75
,60,0.0
,64,0.25
,69,0.5
,76,0.75
,76,1.0
,69,1.25
,64,1.5
,60,1.75
,60,2.0
,64,2.25
,69,2.5
,76,2.75
,76,3.0
,69,3.25
,64,3.5
,60,3.75
,55,0.0
,64,0.25
,71,0.5
,76,0.75
,76,1.0
,71,1.25
,64,1.5
,55,1.75
,55,2.0
,64,2.25
,71,2.5
,76,2.75
,76,3.0
,71,3.25
,64,3.5
,55,3.75
,57,0.0
,64,0.25
,72,0.5
,76,0.75
,76,1.0
,72,1.25
,64,1.5
,57,1.75
,57,2.0
,64,2.25
,72,2.5
,76,2.75
,76,3.0
,72,3.25
,64,3.5
,57,3.75
,60,0.0
,64,0.25
,69,0.5
,76,0.75
,76,1.0
,69,1.25
,64,1.5
,60,1.75
,60,2.0
,64,2.25
,69,2.5
,76,2.75
,76,3.0
,69,3.25
,64,3.5
,60,3.75
,57,0.0
,64,0.25
,72,0.5
,76,0.75
,76,1.0
,72,1.25
,64,1.5
,57,1.75
,57,2.0
,64,2.25
,72,2.5
,76,2.75
,76,3.0
,72,3.25
,64,3.5
,57,3.75
,59,0.0
,66,0.25
,75,0.5
,83,0.75
